Order_ID,Order_Date,Ship_Date,Delivery_Date,Supplier_Name,Supplier_Location,Warehouse_Location,Product_Category,Product_ID,Quantity,Unit_Price,Total_Cost,Shipping_Cost,Shipping_Mode,Delivery_Status,Delay_Days,Payment_Method,Customer_Type,Region,Returned
ORD-16630,,,2023-11-20,IndustrialSuppliesLtd,FRANCE,WH-Alpha,Clothing,PROD-910,56,345.21,19528.76,91.29,Road,On-Time,1.0,Deb_Card,Retail,West,
ORD-87015,,,2023-08-06,APEX LOGISTICS,DE,Main_Hub,Office Supplies,PROD-482,0,51.9,0.0,,Sea,Cancelled,10.0,Cash,Corporate,West,
ORD-46559,2022/03/11,2022-03-16,2022-03-17,APEX LOGISTICS,"Shanghai, CN",Main_Hub,Electronics,PROD-982,88,177.31,15603.28,50.2,ROAD  ,On-Time,,Net Banking,Corporate,South,
ORD-28528,2022/05/30,,2022-06-18,ABCCorp,,Main_Hub,Office Supplies,PROD-524,49,332.13,16274.369999999999,31.18,SEA  ,On-Time,14.0,Credit Card,Retail,West,
ORD-20566,16-01-2023,2023-01-21,2023-01-29,Industrial Supplies Ltd,"London, UK",WH-Gamma,Office Supplies,PROD-390,15,198.29,2974.35,73.64,Rail,Delayed,8.0,Deb_Card,Corporate,North,
ORD-83385,2022/10/19,,2022-10-25,IndustrialSuppliesLtd,,WH-Alpha,Office Supplies,PROD-870,-5,124.21,-621.05,69.79,Road,Delayed,6.0,Cash,Retail,East,
ORD-31922,,2023-03-30,2023-04-13,global tech,Mumbai,WH-Alpha,Industrial Tools,PROD-836,62,408.72,25340.640000000003,71.01,Air,Delayed,2.0,UPI,Corporate,West,No
ORD-43728,03/10/2022,2022-03-14,2022-03-21,GLOBAL TECH,Mumbai,WH-Alpha,Industrial Tools,PROD-337,91,,0.0,88.44,Air,Delayed,1.0,Cash,Retail,South,
ORD-47938,05/28/2022,2022-06-02,2022-06-12,global tech,"Shanghai, CN",Main_Hub,Office Supplies,PROD-270,28,267.95,7502.599999999999,84.59,Road,Cancelled,5.0,Cash,Corporate,North,Yes
ORD-21232,14-08-2022,,,INDUSTRIAL SUPPLIES LTD,DE,WH-Gamma,Office Supplies,PROD-974,34,419.03,14247.019999999999,89.77,AIR  ,Cancelled,,UPI,Retail,North,
ORD-90698,05/17/2022,2022-05-19,2022-05-28,ABC Corp,"Shanghai, CN",WH-Alpha,Clothing,PROD-577,6,495.81,2974.86,62.86,Sea,Cancelled,0.0,Cash,Retail,North,No
ORD-69469,04-08-2022,2022-08-05,2022-08-22,ABC Corp Inc,Mumbai,WH-Gamma,Electronics,PROD-822,24,227.79,5833.96,10.96,Sea,Delayed,9.0,Cash,Wholesale,North,No
ORD-72350,03/09/2022,2022-03-13,,IndustrialSuppliesLtd,"London, UK",WH-Alpha,Electronics,PROD-473,45,57.88,2604.6,62.85,Road,On-Time,10.0,Deb_Card,Retail,E,Yes
ORD-14877,,2023-11-20,2023-11-28,industrial supplies ltd,Mumbai,Main_Hub,Furniture,PROD-415,33,133.24,4864.92,57.38,Rail,Delayed,4.0,UPI,Retail,West,No
ORD-23579,2023/08/14,2023-08-16,2023-09-02,apex logistics,FRANCE,WH-Beta,Office Supplies,PROD-184,54,429.75,23206.5,47.24,Air,On-Time,,Net Banking,Corporate,N,
ORD-94545,2023/11/30,2023-12-02,2023-12-03,APEX LOGISTICS,"London, UK",WH-Beta,Electronics,PROD-172,33,390.65,12891.449999999999,82.18,Air,On-Time,-1.0,Net Banking,Retail,North,No
ORD-53357,,2023-03-24,2023-04-05,Industrial Supplies Ltd,"Shanghai, CN",WH-Gamma,Office Supplies,PROD-843,20,408.48,8169.6,,Road,Cancelled,,Deb_Card,Retail,West,
ORD-25118,2022/02/22,2022-02-24,2022-03-04,Apex Logistics,"Shanghai, CN",Main_Hub,Furniture,PROD-944,75,363.3,27247.5,75.84,Road,Delayed,10.0,Deb_Card,Retail,South,No
ORD-85225,,2022-09-17,2022-09-28,Global Tech Inc,,WH-Alpha,Office Supplies,PROD-429,79,485.51,38355.29,15.17,Road,Cancelled,9.0,UPI,Corporate,North,
ORD-29840,,2023-02-16,2023-03-04,global tech,Mumbai,WH-Gamma,Industrial Tools,PROD-536,86,156.26,13438.359999999999,70.59,Rail,On-Time,0.0,Credit Card,Corporate,East,
ORD-96252,10-11-2023,2023-11-11,2023-11-26,Apex Logistics Inc,,WH-Alpha,Electronics,PROD-472,73,69.56,5077.88,29.72,RAIL  ,On-Time,-1.0,Cash,Retail,West,No
ORD-17852,,2022-06-05,2022-06-13,global tech,"Shanghai, CN",WH-Gamma,Industrial Tools,PROD-253,13,464.18,6034.34,40.16,Sea,Cancelled,8.0,Credit Card,Corporate,South,No
ORD-35313,11/12/2022,2022-11-16,2022-11-27,ABCCorp,,WH-Alpha,Clothing,PROD-584,1,219.1,219.1,7.93,Road,Cancelled,8.0,Deb_Card,Corporate,East,No
ORD-93746,03/17/2023,2023-03-19,2023-03-30,Apex Logistics,Mumbai,WH-Alpha,Electronics,PROD-564,38,45.9,1744.2,26.21,Road,Delayed,11.0,Credit Card,Wholesale,South,No
ORD-92388,,2023-09-01,2023-09-03,IndustrialSuppliesLtd,DE,Main_Hub,Clothing,PROD-152,59,386.06,22777.54,95.8,Air,Delayed,9.0,Credit Card,Wholesale,East,
ORD-38361,,2022-06-05,2022-06-06,industrial supplies ltd,FRANCE,WH-Alpha,Furniture,PROD-186,50,112.4,5956.0,93.81,AIR  ,On-Time,4.0,Net Banking,Wholesale,North,Yes
ORD-64600,04/28/2023,,2023-05-12,Apex Logistics,"New York, USA",WH-Beta,Electronics,PROD-757,63,96.04,6050.52,94.58,Sea,Cancelled,3.0,Deb_Card,Corporate,East,
ORD-17362,2023/11/27,2023-11-29,2023-12-10,ABC CORP,Mumbai,WH-Beta,Electronics,PROD-452,4,37.23,148.92,95.22,Rail,Delayed,,Credit Card,Corporate,East,No
ORD-78919,13-04-2022,2022-04-14,2022-04-22,ApexLogistics,Mumbai,WH-Beta,Furniture,PROD-936,23,475.3,10931.9,93.62,RAIL  ,Cancelled,-2.0,UPI,Retail,West,No
ORD-25525,,2022-06-27,2022-07-13,INDUSTRIAL SUPPLIES LTD,FRANCE,WH-Alpha,Clothing,PROD-492,47,367.38,17266.86,,Air,Delayed,,Net Banking,Wholesale,North,
ORD-45197,2022/03/15,2022-03-18,2022-04-03,ApexLogistics,"Shanghai, CN",WH-Beta,Office Supplies,PROD-265,47,309.91,14565.77,31.04,Sea,Delayed,14.0,Credit Card,Wholesale,West,No
ORD-27117,,2022-04-10,2022-04-22,IndustrialSuppliesLtd,DE,WH-Gamma,Office Supplies,PROD-499,38,119.95,4558.1,15.49,Road,Delayed,,UPI,Retail,North,No
ORD-49507,11/12/2023,2023-11-15,2023-11-24,ABC Corp Inc,,WH-Alpha,Clothing,PROD-510,50,215.77,10788.5,97.91,Sea,On-Time,11.0,Deb_Card,Wholesale,East,
ORD-45003,,2022-10-31,2022-11-06,abc corp,FRANCE,WH-Beta,Furniture,PROD-874,80,357.15,28572.0,,Road,Delayed,-2.0,Credit Card,Corporate,West,Yes
ORD-85156,,2022-09-05,,Industrial Supplies Ltd,Mumbai,WH-Alpha,Office Supplies,PROD-738,38,462.38,17570.44,49.67,Rail,Delayed,,Net Banking,Corporate,North,No
ORD-19116,05/01/2022,2022-05-03,2022-05-13,Global Tech Inc,"New York, USA",WH-Alpha,Furniture,PROD-678,100,434.85,43951.0,50.38,ROAD  ,Cancelled,11.0,Deb_Card,Retail,South,
ORD-19828,2022/12/07,2022-12-11,2022-12-27,abc corp,"New York, USA",WH-Beta,Office Supplies,PROD-650,62,466.86,28945.32,56.37,Road,Cancelled,11.0,Deb_Card,Wholesale,West,Yes
ORD-51770,2023/08/25,2023-08-29,2023-09-08,Apex Logistics,"New York, USA",WH-Gamma,Electronics,PROD-183,11,352.44,3876.84,15.07,Sea,Cancelled,6.0,Net Banking,Wholesale,East,
ORD-10336,,2022-06-11,2022-06-21,Apex Logistics,"Shanghai, CN",WH-Alpha,Clothing,PROD-652,21,354.12,7436.52,24.42,Road,On-Time,3.0,Cash,Wholesale,South,
ORD-95498,02/03/2023,2023-02-07,2023-02-16,IndustrialSuppliesLtd,Mumbai,WH-Alpha,Electronics,PROD-158,11,415.16,4566.76,81.03,Road,Delayed,,Deb_Card,Retail,North,Yes
ORD-94108,04/06/2023,2023-04-10,2023-04-14,industrial supplies ltd,Mumbai,WH-Alpha,Clothing,PROD-941,32,421.42,13485.44,53.11,Sea,Delayed,13.0,UPI,Corporate,North,Yes
ORD-61712,01/08/2022,2022-01-12,2022-01-21,GlobalTech,FRANCE,WH-Gamma,Industrial Tools,PROD-476,92,294.91,27131.72,93.93,SEA  ,On-Time,12.0,Credit Card,Retail,W,
ORD-83608,01-06-2022,2022-06-06,2022-06-12,ABC Corp Inc,"New York, USA",Main_Hub,Furniture,PROD-228,14,113.94,1595.1599999999999,41.82,Sea,On-Tim3,8.0,Cash,Corporate,West,
ORD-61645,07/27/2022,2022-07-30,2022-08-10,ApexLogistics,"London, UK",WH-Gamma,Clothing,PROD-561,100,208.41,20841.0,61.03,Road,On-Time,4.0,Deb_Card,Retail,South,
ORD-97062,12-12-2022,2022-12-17,2022-12-19,APEX LOGISTICS,,Main_Hub,Industrial Tools,PROD-927,77,42.95,3307.15,13.99,Road,On-Time,,Cash,Wholesale,West,
ORD-97584,2022/12/07,2022-12-12,2022-12-16,GLOBAL TECH,"London, UK",WH-Beta,Office Supplies,PROD-701,56,95.13,5327.28,51.83,Sea,On-Time,-1.0,Deb_Card,Corporate,North,
ORD-66333,22-03-2023,2023-03-27,2023-04-08,INDUSTRIAL SUPPLIES LTD,DE,WH-Alpha,Industrial Tools,PROD-253,28,494.87,13856.36,18.11,Sea,Cancelled,,UPI,Wholesale,South,Yes
ORD-27987,2022/02/15,2022-02-16,2022-03-03,apex logistics,,WH-Gamma,Furniture,PROD-127,93,51.75,4812.75,81.04,Sea,On-Time,5.0,UPI,Retail,South,Yes
ORD-98781,04/20/2023,2023-04-22,2023-05-02,ApexLogistics,"London, UK",WH-Gamma,Clothing,PROD-146,3,207.52,622.5600000000001,80.57,Air,Cancelled,13.0,UPI,Corporate,East,No
ORD-70142,30-10-2023,2023-11-04,2023-11-10,Global Tech,"Shanghai, CN",WH-Gamma,Industrial Tools,PROD-671,33,314.31,10372.23,45.98,Road,On-Time,11.0,Credit Card,Wholesale,North,Yes
ORD-15513,01/05/2022,,2022-01-22,Industrial Supplies Ltd Inc,Mumbai,WH-Beta,Furniture,PROD-433,95,229.28,21781.6,,RAIL  ,Cancelled,5.0,Cash,Corporate,North,
ORD-26059,,,,ABC Corp,"London, UK",WH-Beta,Furniture,PROD-360,45,328.66,14789.7,17.03,RAIL  ,Cancelled,3.0,Net Banking,Wholesale,North,
ORD-56955,2022/03/19,2022-03-23,,abc corp,"Shanghai, CN",Main_Hub,Industrial Tools,PROD-507,61,240.25,14655.25,69.34,Road,Delayed,,UPI,Wholesale,South,Yes
ORD-58566,2023/10/18,2023-10-22,2023-10-27,Industrial Supplies Ltd,FRANCE,WH-Beta,Furniture,PROD-343,65,59.61,3874.65,66.57,Road,Delayed,3.0,Cash,Corporate,West,No
ORD-24534,2023/07/01,2023-07-05,2023-07-14,industrial supplies ltd,Mumbai,WH-Alpha,Industrial Tools,PROD-936,96,382.08,36679.68,57.7,Road,Cancelled,11.0,Net Banking,Corporate,East,Yes
ORD-27054,07/01/2022,,2022-07-14,Industrial Supplies Ltd,Mumbai,WH-Gamma,Furniture,PROD-204,94,185.15,17404.100000000002,98.46,Road,On-Time,,Deb_Card,Wholesale,East,No
ORD-53309,10/25/2023,2023-10-23,,APEX LOGISTICS,"Shanghai, CN",Main_Hub,Furniture,PROD-532,10,444.85,4448.5,52.64,Air,Cancelled,5.0,UPI,Corporate,East,
ORD-54942,09/22/2022,2022-09-26,2022-10-08,industrial supplies ltd,,WH-Gamma,Electronics,PROD-836,35,164.88,6243.8,81.57,Air,Cancelled,9.0,UPI,Retail,S,
ORD-65640,07/28/2022,2022-07-31,2022-08-17,ABC CORP,DE,Main_Hub,Office Supplies,PROD-879,1,42.45,42.45,50.52,Sea,Cancelled,11.0,Deb_Card,Corporate,S,
ORD-86869,16-07-2023,,2023-07-22,ABC CORP,Mumbai,WH-Gamma,Office Supplies,PROD-888,85,103.65,8810.25,25.22,Air,Delayed,,Credit Card,Corporate,South,
ORD-21138,01/04/2022,,2022-01-15,Apex Logistics Inc,"New York, USA",WH-Gamma,Electronics,PROD-384,92,238.9,21978.8,76.66,Air,Delayed,-2.0,Cash,Wholesale,North,
ORD-35969,03-07-2022,2022-07-08,2022-07-23,GlobalTech,"New York, USA",Main_Hub,Furniture,PROD-830,21,213.4,4481.400000000001,13.26,Rail,Cancelled,8.0,Net Banking,Retail,East,Yes
ORD-20271,22-04-2023,2023-04-23,2023-04-27,Global Tech,"London, UK",WH-Gamma,Clothing,PROD-518,26,77.03,2002.78,27.74,Rail,On-Time,1.0,UPI,Retail,East,
ORD-23051,12/28/2022,2022-12-31,2023-01-02,global tech,"Shanghai, CN",WH-Gamma,Clothing,PROD-140,0,373.46,0.0,73.96,Road,Cancelled,1.0,Credit Card,Corporate,North,Yes
ORD-87820,03/06/2022,2022-03-11,2022-03-20,GLOBAL TECH,"New York, USA",WH-Beta,Clothing,PROD-509,34,359.72,12230.480000000001,7.67,Air,Delayed,2.0,Net Banking,Retail,South,Yes
ORD-85849,2022/01/31,2022-02-04,,Industrial Supplies Ltd,FRANCE,Main_Hub,Clothing,PROD-802,33,67.68,2344.44,42.37,Rail,On-Time,,UPI,Wholesale,North,
ORD-96772,,2023-06-13,2023-06-14,Apex Logistics,Mumbai,WH-Beta,Industrial Tools,PROD-511,93,353.85,32908.05,36.69,Road,Delayed,,UPI,Corporate,North,
ORD-93719,,2022-08-24,2022-08-30,APEX LOGISTICS,"New York, USA",WH-Beta,Office Supplies,PROD-749,94,211.22,19854.68,,Sea,Cancelled,11.0,Cash,Corporate,East,No
ORD-84847,12-02-2022,2022-02-10,2022-02-26,industrial supplies ltd,DE,WH-Beta,Clothing,PROD-416,67,,0.0,,Rail,Delayed,12.0,UPI,Corporate,South,Yes
ORD-46930,2023/10/27,2023-10-30,2023-11-01,GLOBAL TECH,Mumbai,WH-Beta,Furniture,PROD-677,44,418.1,18396.4,,Air,Cancelled,3.0,UPI,Corporate,East,Yes
ORD-87814,18-05-2022,2022-05-19,2022-06-05,IndustrialSuppliesLtd,DE,WH-Gamma,Furniture,PROD-897,52,344.27,17902.04,26.54,Air,Cancelled,-1.0,Credit Card,Retail,South,Yes
ORD-69890,2023/05/22,2023-05-25,2023-06-11,Global Tech Inc,"London, UK",Main_Hub,Electronics,PROD-305,43,421.14,18109.02,22.56,Rail,Cancelled,7.0,Net Banking,Wholesale,West,No
ORD-81482,2023/03/12,,,ABC Corp,"Shanghai, CN",WH-Gamma,Electronics,PROD-982,21,144.31,3030.51,22.32,Road,Delayed,,Deb_Card,Retail,W,
ORD-35105,11/04/2022,2022-11-06,2022-11-20,GlobalTech,Mumbai,WH-Alpha,Office Supplies,PROD-264,49,263.17,12895.33,61.53,Rail,Cancelled,8.0,Net Banking,Retail,East,Yes
ORD-82465,2022/03/18,,2022-03-30,global tech,"Shanghai, CN",WH-Alpha,Clothing,PROD-344,92,246.83,22708.36,25.3,RAIL  ,Delayed,,Credit Card,Retail,West,No
ORD-72216,21-02-2023,,2023-03-01,global tech,,WH-Beta,Clothing,PROD-596,9999,31.11,311068.89,75.4,Sea,On-Time,0.0,Cash,Wholesale,West,
ORD-65885,04/06/2022,2022-04-07,2022-04-12,GlobalTech,DE,WH-Gamma,Office Supplies,PROD-442,40,267.13,10685.2,17.45,Rail,On-Time,5.0,Deb_Card,Corporate,North,Yes
ORD-56179,2022/09/28,2022-10-03,2022-10-03,global tech,"New York, USA",WH-Beta,Industrial Tools,PROD-436,82,353.9,29019.8,86.07,Air,On-Time,6.0,Deb_Card,Wholesale,West,No
ORD-62187,26-08-2022,2022-08-31,2022-08-31,GLOBAL TECH,FRANCE,WH-Alpha,Office Supplies,PROD-811,83,448.75,37246.25,44.4,Rail,On-Time,4.0,Deb_Card,Corporate,South,Yes
ORD-84228,2023/07/17,2023-07-18,2023-07-21,abc corp,"Shanghai, CN",WH-Beta,Industrial Tools,PROD-940,49,434.1,21270.9,,Road,Delayed,,UPI,Wholesale,East,
ORD-75799,,,2022-11-20,global tech,,WH-Gamma,Electronics,PROD-651,16,162.18,2594.88,10.87,Sea,On-Tim3,8.0,Net Banking,Retail,South,
ORD-36422,21-05-2022,,2022-05-24,GlobalTech,DE,WH-Alpha,Industrial Tools,PROD-315,26,152.51,3965.2599999999998,12.09,Road,On-Time,8.0,UPI,Wholesale,East,
ORD-33010,,,2022-05-05,Global Tech,Mumbai,WH-Beta,Industrial Tools,PROD-627,55,323.88,17813.4,69.72,Air,Delayed,-2.0,Credit Card,Wholesale,East,Yes
ORD-56076,09-07-2023,2023-07-14,2023-07-19,Apex Logistics Inc,DE,WH-Alpha,Furniture,PROD-633,92,439.46,40430.32,17.77,RAIL  ,Delayed,,Credit Card,Retail,East,Yes
ORD-44795,2022/03/25,2022-03-30,2022-03-31,abc corp,"London, UK",WH-Alpha,Electronics,PROD-306,36,367.12,13553.32,99.08,Air,Cancelled,11.0,Cash,Corporate,South,
ORD-82140,08-10-2023,2023-10-10,2023-10-27,IndustrialSuppliesLtd,,Main_Hub,Industrial Tools,PROD-843,39,370.96,14467.439999999999,41.98,Road,Cancelled,13.0,Deb_Card,Wholesale,East,
ORD-87139,,,2022-09-13,GLOBAL TECH,"Shanghai, CN",WH-Alpha,Office Supplies,PROD-921,84,197.16,16561.44,67.41,Air,On-Time,7.0,Cash,Corporate,North,Yes
ORD-48185,08/14/2023,2023-08-18,2023-08-29,GLOBAL TECH,FRANCE,Main_Hub,Electronics,PROD-330,15,425.38,6380.7,56.14,Rail,Delayed,,Deb_Card,Retail,North,No
ORD-10835,2022/07/17,2022-07-22,2022-07-29,Global Tech,DE,WH-Gamma,Office Supplies,PROD-332,62,54.2,3360.4,49.97,Road,Cancelled,12.0,Cash,Wholesale,South,
ORD-42441,10/03/2022,2022-10-07,2022-10-21,Industrial Supplies Ltd Inc,DE,WH-Gamma,Office Supplies,PROD-769,87,161.07,14013.09,,Air,On-Time,,UPI,Retail,East,Yes
ORD-84349,02-01-2022,2022-01-05,2022-01-10,Apex Logistics Inc,"Shanghai, CN",WH-Alpha,Electronics,PROD-191,38,121.46,4615.48,56.29,Sea,Cancelled,11.0,Credit Card,Wholesale,North,No
ORD-27884,19-10-2023,2023-10-20,2023-10-29,GLOBAL TECH,DE,WH-Beta,Office Supplies,PROD-369,53,368.77,19544.809999999998,35.15,Air,Cancelled,2.0,UPI,Retail,N,
ORD-58567,17-02-2022,2022-02-19,2022-02-23,GLOBAL TECH,DE,WH-Gamma,Office Supplies,PROD-695,82,148.03,12138.460000000001,92.78,Air,Delayed,9.0,UPI,Wholesale,S,Yes
ORD-35242,12-08-2023,2023-08-13,2023-08-25,Apex Logistics Inc,"London, UK",WH-Beta,Office Supplies,PROD-354,94,355.49,33416.06,60.37,AIR  ,Cancelled,8.0,Credit Card,Retail,North,No
ORD-92544,,2022-08-01,2022-08-13,Industrial Supplies Ltd Inc,"New York, USA",WH-Gamma,Clothing,PROD-766,43,76.02,3268.8599999999997,87.0,Road,On-Time,,Net Banking,Retail,East,
ORD-47700,,2023-03-01,2023-03-04,APEX LOGISTICS,Mumbai,WH-Alpha,Industrial Tools,PROD-258,90,331.96,29876.399999999998,42.24,Road,On-Time,8.0,UPI,Corporate,West,Yes
ORD-80931,,2022-08-02,2022-08-11,GLOBAL TECH,FRANCE,Main_Hub,Industrial Tools,PROD-466,98,,0.0,72.26,Air,On-Time,,Net Banking,Retail,South,No
ORD-27361,24-03-2023,2023-03-26,,ApexLogistics,"London, UK",Main_Hub,Industrial Tools,PROD-971,43,43.63,1876.0900000000001,65.45,Sea,Delayed,,Net Banking,Retail,South,
ORD-41348,,2022-03-04,2022-03-10,ABC Corp Inc,"Shanghai, CN",WH-Beta,Electronics,PROD-392,0,,0.0,86.84,SEA  ,Delayed,,Net Banking,Wholesale,East,
ORD-14165,2022/10/18,2022-10-22,2022-11-06,ABC Corp,DE,WH-Beta,Industrial Tools,PROD-623,33,237.22,7828.26,89.34,Sea,Delayed,1.0,Credit Card,Wholesale,West,No
ORD-70807,,2022-03-12,2022-03-19,industrial supplies ltd,"London, UK",WH-Gamma,Electronics,PROD-432,9,162.68,1464.1200000000001,55.93,Sea,Cancelled,2.0,Deb_Card,Retail,East,
ORD-86955,,2023-05-08,2023-05-07,ApexLogistics,Mumbai,WH-Beta,Office Supplies,PROD-691,94,471.21,44709.74,,Road,Delayed,11.0,Deb_Card,Retail,W,No
ORD-35156,,2022-09-03,2022-09-05,ApexLogistics,FRANCE,WH-Alpha,Office Supplies,PROD-802,80,86.55,7384.0,97.11,AIR  ,On-Time,14.0,UPI,Retail,East,No
ORD-37659,2022/04/23,2022-04-24,2022-05-12,GLOBAL TECH,FRANCE,Main_Hub,Clothing,PROD-268,48,369.52,17736.96,87.34,Road,Cancelled,11.0,UPI,Corporate,North,
ORD-19744,,,2022-11-20,Industrial Supplies Ltd,"New York, USA",WH-Alpha,Electronics,PROD-613,99,61.69,6107.3099999999995,,Rail,On-Time,-1.0,Credit Card,Wholesale,S,No
ORD-62196,2022/09/05,2022-09-10,2022-09-24,ABC Corp,FRANCE,WH-Beta,Electronics,PROD-920,69,122.2,8431.800000000001,,Sea,Cancelled,4.0,Cash,Corporate,North,No
ORD-80048,,2022-07-05,2022-07-20,ABC CORP,"New York, USA",WH-Alpha,Electronics,PROD-745,48,276.87,13289.76,71.87,Rail,Cancelled,2.0,Cash,Corporate,East,No
ORD-50857,,2023-07-20,2023-07-28,global tech,,WH-Beta,Furniture,PROD-278,99,302.23,29920.77,22.5,ROAD  ,Delayed,,UPI,Retail,South,
ORD-16145,,2022-11-15,2022-11-25,industrial supplies ltd,,WH-Alpha,Clothing,PROD-863,98,413.4,40513.2,71.47,SEA  ,On-Time,0.0,Cash,Retail,South,No
ORD-32431,2023/11/17,,2023-11-26,industrial supplies ltd,Mumbai,Main_Hub,Industrial Tools,PROD-108,25,401.75,10043.75,,Rail,Delayed,,UPI,Corporate,N,
ORD-40339,2022/09/08,,2022-09-26,Industrial Supplies Ltd,"New York, USA",WH-Alpha,Furniture,PROD-926,70,55.65,4299.5,21.91,Air,Cancelled,10.0,UPI,Wholesale,East,
ORD-77033,2022/09/04,2022-09-09,,Industrial Supplies Ltd Inc,"New York, USA",Main_Hub,Clothing,PROD-503,73,366.72,26770.56,13.69,Rail,Cancelled,3.0,Net Banking,Corporate,North,No
ORD-21128,20-03-2022,2022-03-24,2022-03-29,Apex Logistics Inc,Mumbai,WH-Beta,Industrial Tools,PROD-539,42,14.13,593.46,29.5,RAIL  ,Delayed,,Credit Card,Corporate,South,
ORD-64948,,2023-04-25,2023-05-14,GLOBAL TECH,Mumbai,WH-Beta,Industrial Tools,PROD-545,74,70.8,5239.2,,Road,On-Time,5.0,UPI,Retail,West,Yes
ORD-67432,03/28/2023,2023-03-31,,global tech,,WH-Beta,Furniture,PROD-429,79,391.51,31384.29,49.34,Rail,On-Tim3,3.0,UPI,Wholesale,East,Yes
ORD-63088,20-09-2022,2022-09-23,2022-10-07,Apex Logistics,DE,WH-Alpha,Electronics,PROD-312,58,187.29,10862.82,18.13,Air,Cancelled,15.0,Net Banking,Wholesale,South,Yes
ORD-36772,03-08-2022,2022-08-04,,APEX LOGISTICS,"London, UK",Main_Hub,Electronics,PROD-364,74,253.4,18751.600000000002,99.93,Air,On-Time,2.0,Credit Card,Retail,South,Yes
ORD-29481,09/14/2022,,2022-10-04,industrial supplies ltd,"Shanghai, CN",Main_Hub,Office Supplies,PROD-611,95,175.22,16645.9,83.81,Rail,Cancelled,15.0,Cash,Corporate,East,Yes
ORD-59638,21-06-2022,2022-06-23,2022-07-04,Global Tech Inc,Mumbai,WH-Alpha,Electronics,PROD-725,85,293.98,24988.300000000003,92.72,Air,Delayed,8.0,UPI,Corporate,S,
ORD-47196,13-04-2022,2022-04-18,2022-04-29,apex logistics,DE,WH-Alpha,Furniture,PROD-559,0,388.65,292.0,,Air,Delayed,15.0,Cash,Corporate,East,
ORD-78495,2022/12/24,2022-12-26,,GlobalTech,"Shanghai, CN",WH-Alpha,Office Supplies,PROD-814,17,434.2,7381.4,74.14,Sea,Delayed,-1.0,Credit Card,Corporate,West,Yes
ORD-53383,10-04-2022,2022-04-12,2022-04-14,INDUSTRIAL SUPPLIES LTD,Mumbai,WH-Alpha,Electronics,PROD-887,13,57.53,747.89,,Sea,On-Time,2.0,Deb_Card,Corporate,West,
ORD-96900,07/03/2022,2022-07-06,2022-07-20,APEX LOGISTICS,,WH-Beta,Clothing,PROD-189,5,10.38,51.900000000000006,50.98,AIR  ,Cancelled,1.0,Credit Card,Wholesale,East,No
ORD-91230,08/20/2022,,2022-08-29,ABC CORP,Mumbai,WH-Beta,Industrial Tools,PROD-135,86,215.79,18557.94,47.35,Rail,Delayed,14.0,Deb_Card,Wholesale,South,Yes
ORD-96991,2023/01/11,2023-01-12,2023-01-19,ABC Corp,"New York, USA",WH-Beta,Office Supplies,PROD-681,0,258.9,0.0,95.04,AIR  ,On-Time,2.0,Deb_Card,Corporate,North,Yes
ORD-45358,,,2023-05-21,INDUSTRIAL SUPPLIES LTD,FRANCE,Main_Hub,Clothing,PROD-121,9999,286.02,2859913.98,21.72,Air,Delayed,6.0,Net Banking,Wholesale,W,Yes
ORD-46483,,2022-07-01,,ApexLogistics,"New York, USA",Main_Hub,Clothing,PROD-121,68,66.57,4526.759999999999,94.17,Sea,Cancelled,4.0,Cash,Wholesale,West,
ORD-69597,02-03-2023,2023-03-04,2023-03-21,Industrial Supplies Ltd Inc,,WH-Alpha,Electronics,PROD-255,37,55.46,2052.02,,Air,On-Time,8.0,Deb_Card,Retail,East,No
ORD-53054,2023/07/23,2023-07-28,2023-08-01,Apex Logistics,"Shanghai, CN",WH-Beta,Electronics,PROD-964,30,475.86,14275.800000000001,8.87,Road,Delayed,,Deb_Card,Corporate,East,
ORD-52176,,2023-04-09,2023-04-16,ABC Corp Inc,,WH-Gamma,Electronics,PROD-649,30,482.3,14469.0,61.3,Air,On-Time,10.0,Cash,Retail,West,
ORD-49251,09/13/2023,2023-09-14,2023-09-25,GLOBAL TECH,"London, UK",Main_Hub,Clothing,PROD-184,81,250.43,20490.83,58.06,RAIL  ,On-Time,8.0,Deb_Card,Wholesale,North,
ORD-22363,,2023-01-21,2023-01-27,apex logistics,"New York, USA",WH-Gamma,Clothing,PROD-100,73,452.06,33000.38,73.55,Road,Delayed,14.0,UPI,Retail,South,Yes
ORD-51507,02/25/2022,2022-02-26,2022-03-12,industrial supplies ltd,Mumbai,WH-Beta,Clothing,PROD-140,75,458.66,34399.5,12.6,Air,Cancelled,1.0,Deb_Card,Retail,East,
ORD-41499,10/28/2023,,2023-11-07,ApexLogistics,"London, UK",WH-Gamma,Electronics,PROD-120,47,215.09,10109.23,38.61,Road,On-Tim3,6.0,Deb_Card,Retail,West,
ORD-28322,05/10/2022,2022-05-15,2022-05-15,Industrial Supplies Ltd,"London, UK",Main_Hub,Clothing,PROD-310,0,121.44,0.0,10.79,Road,Delayed,5.0,UPI,Retail,East,
ORD-21945,05-09-2022,2022-09-08,2022-09-25,global tech,"London, UK",WH-Gamma,Industrial Tools,PROD-271,73,58.96,4304.08,87.79,Rail,Cancelled,10.0,Deb_Card,Retail,North,No
