order_id,order_date,ship_date,delivery_date,supplier_name,supplier_location,warehouse_location,product_category,product_id,quantity,unit_price,total_cost,shipping_cost,shipping_mode,delivery_status,delay_days,payment_method,customer_type,region,returned,supplier_city,supplier_country,returned_flag,payment_group,customer_segment,is_b2b
ORD-21959,2022-10-16,2022-10-18,2022-11-04,APEX LOGISTICS,"Paris, France",WH-GAMMA,Office Supplies,PROD-529,23.0,141.7,3259.1,77.17,SEA  ,Cancelled,17,COD,Corporate,North,No,Paris,France,0,Offline,B2B,1
ORD-79774,2023-09-12,2023-09-16,2023-09-27,global tech,"New York, USA",WH-GAMMA,Furniture,PROD-627,35.0,393.99,13789.65,30.97,Road,Delayed,11,COD,Corporate,North,Yes,New York,USA,1,Offline,B2B,1
ORD-71086,2023-08-27,2023-08-31,2023-09-16,GLOBAL TECH,"Shanghai, CN",WH-ALPHA,Industrial Tools,PROD-750,43.0,321.4,13820.2,97.75,Sea,On-Time,16,Card,Corporate,North,No,Shanghai,CN,0,Online,B2B,1
ORD-30922,2023-06-14,2023-06-17,2023-07-03,Apex Logistics Inc,"New York, USA",MAIN_HUB,Furniture,PROD-144,47.0,157.81,7417.07,70.65,Air,On-Time,16,Card,Wholesale,North,No,New York,USA,0,Online,B2B,1
ORD-51827,2022-08-22,2022-08-24,2022-09-05,Global Tech,"Paris, France",WH-GAMMA,Industrial Tools,PROD-738,74.0,330.37,24447.38,7.77,AIR  ,On-Time,12,Card,Retail,South,Yes,Paris,France,1,Online,B2C,0
ORD-69972,2022-11-10,2022-11-14,2022-11-26,Apex Logistics,"Paris, France",WH-BETA,Office Supplies,PROD-514,50.0,488.92,24446.0,10.9,Air,On-Time,12,UPI,Wholesale,West,No,Paris,France,0,Online,B2B,1
ORD-81989,2023-11-17,2023-11-19,2023-11-29,ABC Corp,"New York, USA",WH-GAMMA,Industrial Tools,PROD-437,50.0,363.69,18184.5,57.25,Road,On-Time,10,Net Banking,Retail,South,No,New York,USA,0,Online,B2C,0
ORD-15958,2022-07-14,2022-07-16,2022-08-02,Industrial Supplies Ltd Inc,"Berlin, Germany",MAIN_HUB,Electronics,PROD-179,57.0,243.22,13863.54,62.83,Air,On-Time,17,Card,Retail,North,No,Berlin,Germany,0,Online,B2C,0
ORD-21542,2022-06-27,2022-06-29,2022-07-10,Industrial Supplies Ltd Inc,Mumbai,WH-BETA,Industrial Tools,PROD-207,5.0,404.83,2024.15,22.34,Air,Cancelled,11,Card,Retail,South,No,Mumbai,India,0,Online,B2C,0
ORD-69988,2022-07-08,2022-07-10,2022-07-24,APEX LOGISTICS,"London, UK",WH-ALPHA,Furniture,PROD-688,73.0,314.05,22925.65,45.04,Road,Cancelled,14,COD,Wholesale,South,Yes,London,UK,1,Offline,B2B,1
ORD-20357,2022-12-17,2022-12-19,2023-02-01,Industrial Supplies Ltd,"Shanghai, CN",WH-BETA,Industrial Tools,PROD-868,44.0,79.44,3495.36,44.16,Rail,Cancelled,44,Net Banking,Retail,North,No,Shanghai,CN,0,Online,B2C,0
ORD-80236,2023-05-23,2023-05-25,2023-06-07,ABC Corp Inc,"Shanghai, CN",WH-GAMMA,Industrial Tools,PROD-619,9.0,192.13,1729.17,17.87,Road,On-Time,13,Net Banking,Wholesale,South,No,Shanghai,CN,0,Online,B2B,1
ORD-21395,2022-07-23,2022-07-25,2022-08-10,Industrial Supplies Ltd,Mumbai,WH-GAMMA,Electronics,PROD-666,4.0,454.49,1817.96,31.1,Rail,Cancelled,16,Net Banking,Retail,West,No,Mumbai,India,0,Online,B2C,0
ORD-72650,2023-09-02,2023-09-03,2023-09-12,Industrial Supplies Ltd Inc,"Paris, France",WH-GAMMA,Industrial Tools,PROD-556,68.0,334.8,22766.4,51.23,Air,On-Time,9,Net Banking,Retail,N,Yes,Paris,France,1,Online,B2C,0
ORD-80143,2022-05-06,2022-05-07,2022-05-17,abc corp,"Shanghai, CN",WH-ALPHA,Industrial Tools,PROD-392,16.0,480.65,7690.4,56.26,RAIL  ,Delayed,10,COD,Wholesale,South,No,Shanghai,CN,0,Offline,B2B,1
ORD-88301,2022-04-21,2022-04-25,2022-04-25,Global Tech Inc,"Paris, France",MAIN_HUB,Clothing,PROD-759,35.0,123.66,4328.099999999999,8.71,SEA  ,Cancelled,0,Net Banking,Corporate,East,No,Paris,France,0,Online,B2B,1
ORD-67984,2022-01-11,2022-01-14,2022-01-21,APEX LOGISTICS,Mumbai,WH-BETA,Furniture,PROD-410,50.0,466.89,23344.5,62.99,SEA  ,Delayed,7,COD,Corporate,West,Yes,Mumbai,India,1,Offline,B2B,1
ORD-78146,2022-08-25,2022-08-28,2022-09-08,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",WH-GAMMA,Office Supplies,PROD-822,35.0,75.63,2647.05,97.91,Rail,Cancelled,11,Net Banking,Corporate,West,Yes,Berlin,Germany,1,Online,B2B,1
ORD-67154,2022-08-31,2022-09-02,2022-09-10,global tech,"Shanghai, CN",WH-BETA,Industrial Tools,PROD-586,65.0,256.64,16681.6,65.16,Sea,Cancelled,8,Net Banking,Corporate,West,Yes,Shanghai,CN,1,Online,B2B,1
ORD-53456,2022-06-25,2022-06-27,2022-07-06,ABCCorp,"Paris, France",WH-ALPHA,Office Supplies,PROD-298,22.0,428.96,9437.12,51.62,Road,Cancelled,9,Card,Retail,North,Yes,Paris,France,1,Online,B2C,0
ORD-97819,2023-09-21,2023-09-23,2023-10-01,Global Tech Inc,"Shanghai, CN",WH-GAMMA,Clothing,PROD-910,89.0,135.07,12021.23,52.74,Rail,Delayed,8,Card,Retail,North,No,Shanghai,CN,0,Online,B2C,0
ORD-36100,2022-09-05,2022-09-07,2022-09-08,Industrial Supplies Ltd Inc,"New York, USA",WH-ALPHA,Furniture,PROD-285,80.0,448.33,35866.4,67.91,Sea,Delayed,1,COD,Corporate,North,Yes,New York,USA,1,Offline,B2B,1
ORD-62205,2022-09-02,2022-09-06,2022-09-12,INDUSTRIAL SUPPLIES LTD,Mumbai,WH-GAMMA,Industrial Tools,PROD-185,44.0,91.4,4021.6,11.22,Road,On-Time,6,COD,Wholesale,North,No,Mumbai,India,0,Offline,B2B,1
ORD-95191,2022-04-13,2022-04-15,2022-04-28,ABC Corp Inc,"New York, USA",WH-BETA,Office Supplies,PROD-586,29.0,187.62,5440.9800000000005,89.71,Sea,Delayed,13,Card,Retail,E,No,New York,USA,0,Online,B2C,0
ORD-80795,2023-11-22,2023-11-24,2023-12-09,apex logistics,"Berlin, Germany",WH-GAMMA,Clothing,PROD-563,69.0,471.11,32506.59,55.95,Air,Cancelled,15,Card,Wholesale,East,Yes,Berlin,Germany,1,Online,B2B,1
ORD-79579,2022-03-21,2022-03-23,2022-04-05,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",WH-GAMMA,Office Supplies,PROD-883,40.0,357.26,14290.4,84.96,Sea,Delayed,13,Card,Corporate,South,No,Berlin,Germany,0,Online,B2B,1
ORD-90750,2022-10-08,2022-10-12,2022-10-26,global tech,"London, UK",WH-ALPHA,Office Supplies,PROD-430,17.0,335.64,5705.88,71.14,Sea,On-Time,14,Net Banking,Retail,North,Yes,London,UK,1,Online,B2C,0
ORD-96511,2022-01-25,2022-01-26,2022-02-08,Apex Logistics Inc,"Paris, France",MAIN_HUB,Industrial Tools,PROD-400,35.0,11.64,407.4,29.96,ROAD  ,Delayed,13,Card,Retail,North,No,Paris,France,0,Online,B2C,0
ORD-23645,2022-12-17,2022-12-19,2023-01-21,Apex Logistics Inc,"New York, USA",MAIN_HUB,Office Supplies,PROD-425,58.0,147.74,8568.92,51.62,Road,On-Time,33,UPI,Wholesale,East,No,New York,USA,0,Online,B2B,1
ORD-51777,2023-05-06,2023-05-11,2023-05-15,Industrial Supplies Ltd,"Berlin, Germany",WH-BETA,Electronics,PROD-392,82.0,375.42,30784.44,59.22,Sea,Delayed,4,Card,Retail,North,No,Berlin,Germany,0,Online,B2C,0
ORD-33040,2022-02-06,2022-02-08,2022-02-15,Apex Logistics Inc,"Shanghai, CN",WH-GAMMA,Clothing,PROD-588,8.0,194.93,1559.44,13.34,Rail,Delayed,7,UPI,Retail,S,No,Shanghai,CN,0,Online,B2C,0
ORD-13248,2022-04-05,2022-04-08,2022-04-17,IndustrialSuppliesLtd,Mumbai,WH-BETA,Electronics,PROD-798,5.0,237.52,1187.6,14.95,Rail,Delayed,9,Card,Wholesale,South,Yes,Mumbai,India,1,Online,B2B,1
ORD-92756,2022-05-26,2022-05-28,2022-06-03,ABC Corp,"Paris, France",WH-GAMMA,Furniture,PROD-573,47.0,324.2,15237.4,52.84,Rail,On-Time,6,Card,Wholesale,East,No,Paris,France,0,Online,B2B,1
ORD-27154,2023-06-18,2023-06-19,2023-06-26,ABC Corp Inc,"London, UK",MAIN_HUB,Clothing,PROD-123,80.0,221.12,17689.6,10.31,RAIL  ,Delayed,7,COD,Wholesale,North,No,London,UK,0,Offline,B2B,1
ORD-87569,2022-10-23,2022-10-25,2022-11-03,Global Tech Inc,"New York, USA",WH-GAMMA,Clothing,PROD-506,47.0,124.34,5843.9800000000005,9.77,AIR  ,On-Time,9,Card,Wholesale,S,No,New York,USA,0,Online,B2B,1
ORD-41604,2022-07-20,2022-07-22,2022-07-31,global tech,"Berlin, Germany",WH-ALPHA,Furniture,PROD-140,88.0,50.48,4442.24,47.27,Rail,Cancelled,9,UPI,Corporate,West,No,Berlin,Germany,0,Online,B2B,1
ORD-14847,2022-07-03,2022-07-06,2022-07-10,Apex Logistics,Mumbai,WH-GAMMA,Industrial Tools,PROD-633,79.0,465.33,36761.07,13.89,Rail,On-Time,4,Net Banking,Retail,N,No,Mumbai,India,0,Online,B2C,0
ORD-12187,2023-07-01,2023-07-02,2023-07-12,ABC Corp Inc,"London, UK",WH-ALPHA,Industrial Tools,PROD-888,84.0,419.77,35260.68,15.54,Road,Cancelled,10,Card,Retail,South,Yes,London,UK,1,Online,B2C,0
ORD-52778,2023-06-10,2023-06-14,2023-06-23,GLOBAL TECH,"New York, USA",WH-GAMMA,Electronics,PROD-753,92.0,329.49,30313.08,22.12,Air,Delayed,9,Card,Retail,East,Yes,New York,USA,1,Online,B2C,0
ORD-55406,2022-02-22,2022-02-24,2022-03-02,Apex Logistics,"New York, USA",WH-BETA,Clothing,PROD-913,7.0,440.67,3084.69,18.75,Air,Cancelled,6,Net Banking,Corporate,North,No,New York,USA,0,Online,B2B,1
ORD-57447,2023-04-19,2023-04-21,2023-04-23,INDUSTRIAL SUPPLIES LTD,"New York, USA",MAIN_HUB,Electronics,PROD-450,35.0,435.57,15244.95,14.69,Sea,On-Time,2,UPI,Wholesale,West,No,New York,USA,0,Online,B2B,1
ORD-75278,2022-03-13,2022-03-15,2022-03-25,GLOBAL TECH,"Paris, France",MAIN_HUB,Office Supplies,PROD-855,100.0,272.39,27239.0,13.89,Road,Cancelled,10,Net Banking,Corporate,West,No,Paris,France,0,Online,B2B,1
ORD-40512,2023-07-21,2023-07-23,2023-08-02,ABC Corp,Mumbai,WH-ALPHA,Industrial Tools,PROD-447,50.0,465.94,23297.0,57.4,Sea,Cancelled,10,Card,Retail,North,No,Mumbai,India,0,Online,B2C,0
ORD-42534,2022-09-15,2022-09-17,2022-09-24,Industrial Supplies Ltd Inc,Mumbai,WH-BETA,Clothing,PROD-665,52.0,337.54,17552.08,62.8,Rail,Cancelled,7,UPI,Wholesale,West,No,Mumbai,India,0,Online,B2B,1
ORD-69130,2022-03-17,2022-03-21,2022-03-29,Industrial Supplies Ltd Inc,"New York, USA",WH-GAMMA,Clothing,PROD-838,43.0,287.83,12376.69,51.54,AIR  ,Delayed,8,Net Banking,Corporate,East,No,New York,USA,0,Online,B2B,1
ORD-73614,2023-01-18,2023-01-19,2023-01-25,industrial supplies ltd,"Shanghai, CN",WH-GAMMA,Electronics,PROD-619,54.0,45.19,2440.26,69.45,Sea,Cancelled,6,Card,Retail,East,Yes,Shanghai,CN,1,Online,B2C,0
ORD-10336,2023-04-06,2023-04-08,2023-04-17,Apex Logistics,"Berlin, Germany",MAIN_HUB,Clothing,PROD-785,83.0,330.27,27412.41,80.71,Rail,Cancelled,9,UPI,Corporate,North,Yes,Berlin,Germany,1,Online,B2B,1
ORD-31992,2022-08-23,2022-08-25,2022-08-30,APEX LOGISTICS,"Shanghai, CN",MAIN_HUB,Industrial Tools,PROD-295,76.0,23.93,1818.68,70.93,Rail,On-Time,5,UPI,Wholesale,South,No,Shanghai,CN,0,Online,B2B,1
ORD-12050,2023-04-20,2023-04-22,2023-04-26,abc corp,"New York, USA",MAIN_HUB,Furniture,PROD-419,99.0,186.32,18445.68,52.74,Rail,On-Time,4,Card,Retail,South,No,New York,USA,0,Online,B2C,0
ORD-41439,2022-10-30,2022-11-01,2022-11-14,ABC Corp,"New York, USA",WH-BETA,Clothing,PROD-653,78.0,316.1,24655.800000000003,74.11,Road,On-Time,13,Card,Wholesale,North,No,New York,USA,0,Online,B2B,1
ORD-46559,2022-03-11,2022-03-16,2022-03-17,APEX LOGISTICS,"Shanghai, CN",MAIN_HUB,Electronics,PROD-982,88.0,177.31,15603.28,50.2,ROAD  ,On-Time,1,Net Banking,Corporate,South,No,Shanghai,CN,0,Online,B2B,1
ORD-28528,2022-05-30,2022-06-01,2022-06-18,ABCCorp,"New York, USA",MAIN_HUB,Office Supplies,PROD-524,49.0,332.13,16274.37,31.18,SEA  ,On-Time,17,Card,Retail,West,No,New York,USA,0,Online,B2C,0
ORD-20566,2023-01-16,2023-01-21,2023-01-29,Industrial Supplies Ltd,"London, UK",WH-GAMMA,Office Supplies,PROD-390,15.0,198.29,2974.35,73.64,Rail,Delayed,8,Card,Corporate,North,No,London,UK,0,Online,B2B,1
ORD-31922,2023-03-28,2023-03-30,2023-04-13,global tech,Mumbai,WH-ALPHA,Industrial Tools,PROD-836,62.0,408.72,25340.640000000003,71.01,Air,Delayed,14,UPI,Corporate,West,No,Mumbai,India,0,Online,B2B,1
ORD-47938,2022-05-28,2022-06-02,2022-06-12,global tech,"Shanghai, CN",MAIN_HUB,Office Supplies,PROD-270,28.0,267.95,7502.599999999999,84.59,Road,Cancelled,10,COD,Corporate,North,Yes,Shanghai,CN,1,Offline,B2B,1
ORD-21232,2022-08-14,2022-08-16,2022-08-25,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",WH-GAMMA,Office Supplies,PROD-974,34.0,419.03,14247.02,89.77,AIR  ,Cancelled,9,UPI,Retail,North,No,Berlin,Germany,0,Online,B2C,0
ORD-90698,2022-05-17,2022-05-19,2022-05-28,ABC Corp,"Shanghai, CN",WH-ALPHA,Clothing,PROD-577,6.0,495.81,2974.86,62.86,Sea,Cancelled,9,COD,Retail,North,No,Shanghai,CN,0,Offline,B2C,0
ORD-69469,2022-08-04,2022-08-05,2022-08-22,ABC Corp Inc,Mumbai,WH-GAMMA,Electronics,PROD-822,24.0,227.79,5466.96,10.96,Sea,Delayed,17,COD,Wholesale,North,No,Mumbai,India,0,Offline,B2B,1
ORD-72350,2022-03-09,2022-03-13,2022-03-22,IndustrialSuppliesLtd,"London, UK",WH-ALPHA,Electronics,PROD-473,45.0,57.88,2604.6,62.85,Road,On-Time,9,Card,Retail,E,Yes,London,UK,1,Online,B2C,0
ORD-14877,2023-11-18,2023-11-20,2023-11-28,industrial supplies ltd,Mumbai,MAIN_HUB,Furniture,PROD-415,33.0,133.24,4396.92,57.38,Rail,Delayed,8,UPI,Retail,West,No,Mumbai,India,0,Online,B2C,0
ORD-23579,2023-08-14,2023-08-16,2023-09-02,apex logistics,"Paris, France",WH-BETA,Office Supplies,PROD-184,54.0,429.75,23206.5,47.24,Air,On-Time,17,Net Banking,Corporate,N,No,Paris,France,0,Online,B2B,1
ORD-94545,2023-11-30,2023-12-02,2023-12-03,APEX LOGISTICS,"London, UK",WH-BETA,Electronics,PROD-172,33.0,390.65,12891.45,82.18,Air,On-Time,1,Net Banking,Retail,North,No,London,UK,0,Online,B2C,0
ORD-53357,2023-03-22,2023-03-24,2023-04-05,Industrial Supplies Ltd,"Shanghai, CN",WH-GAMMA,Office Supplies,PROD-843,20.0,408.48,8169.6,51.62,Road,Cancelled,12,Card,Retail,West,No,Shanghai,CN,0,Online,B2C,0
ORD-25118,2022-02-22,2022-02-24,2022-03-04,Apex Logistics,"Shanghai, CN",MAIN_HUB,Furniture,PROD-944,75.0,363.3,27247.5,75.84,Road,Delayed,8,Card,Retail,South,No,Shanghai,CN,0,Online,B2C,0
ORD-85225,2022-09-15,2022-09-17,2022-09-28,Global Tech Inc,Mumbai,WH-ALPHA,Office Supplies,PROD-429,79.0,485.51,38355.29,15.17,Road,Cancelled,11,UPI,Corporate,North,No,Mumbai,India,0,Online,B2B,1
ORD-29840,2023-02-14,2023-02-16,2023-03-04,global tech,Mumbai,WH-GAMMA,Industrial Tools,PROD-536,86.0,156.26,13438.36,70.59,Rail,On-Time,16,Card,Corporate,East,No,Mumbai,India,0,Online,B2B,1
ORD-96252,2023-11-10,2023-11-11,2023-11-26,Apex Logistics Inc,"New York, USA",WH-ALPHA,Electronics,PROD-472,73.0,69.56,5077.88,29.72,RAIL  ,On-Time,15,COD,Retail,West,No,New York,USA,0,Offline,B2C,0
ORD-17852,2022-06-03,2022-06-05,2022-06-13,global tech,"Shanghai, CN",WH-GAMMA,Industrial Tools,PROD-253,13.0,464.18,6034.34,40.16,Sea,Cancelled,8,Card,Corporate,South,No,Shanghai,CN,0,Online,B2B,1
ORD-35313,2022-11-12,2022-11-16,2022-11-27,ABCCorp,"New York, USA",WH-ALPHA,Clothing,PROD-584,1.0,219.1,219.1,7.93,Road,Cancelled,11,Card,Corporate,East,No,New York,USA,0,Online,B2B,1
ORD-93746,2023-03-17,2023-03-19,2023-03-30,Apex Logistics,Mumbai,WH-ALPHA,Electronics,PROD-564,38.0,45.9,1744.2,26.21,Road,Delayed,11,Card,Wholesale,South,No,Mumbai,India,0,Online,B2B,1
ORD-92388,2023-08-30,2023-09-01,2023-09-03,IndustrialSuppliesLtd,"Berlin, Germany",MAIN_HUB,Clothing,PROD-152,59.0,386.06,22777.54,95.8,Air,Delayed,2,Card,Wholesale,East,No,Berlin,Germany,0,Online,B2B,1
ORD-38361,2022-06-03,2022-06-05,2022-06-06,industrial supplies ltd,"Paris, France",WH-ALPHA,Furniture,PROD-186,50.0,112.4,5620.0,93.81,AIR  ,On-Time,1,Net Banking,Wholesale,North,Yes,Paris,France,1,Online,B2B,1
ORD-64600,2023-04-28,2023-04-30,2023-05-12,Apex Logistics,"New York, USA",WH-BETA,Electronics,PROD-757,63.0,96.04,6050.52,94.58,Sea,Cancelled,12,Card,Corporate,East,No,New York,USA,0,Online,B2B,1
ORD-17362,2023-11-27,2023-11-29,2023-12-10,ABC CORP,Mumbai,WH-BETA,Electronics,PROD-452,4.0,37.23,148.92,95.22,Rail,Delayed,11,Card,Corporate,East,No,Mumbai,India,0,Online,B2B,1
ORD-78919,2022-04-13,2022-04-14,2022-04-22,ApexLogistics,Mumbai,WH-BETA,Furniture,PROD-936,23.0,475.3,10931.9,93.62,RAIL  ,Cancelled,8,UPI,Retail,West,No,Mumbai,India,0,Online,B2C,0
ORD-25525,2022-06-25,2022-06-27,2022-07-13,INDUSTRIAL SUPPLIES LTD,"Paris, France",WH-ALPHA,Clothing,PROD-492,47.0,367.38,17266.86,55.95,Air,Delayed,16,Net Banking,Wholesale,North,No,Paris,France,0,Online,B2B,1
ORD-45197,2022-03-15,2022-03-18,2022-04-03,ApexLogistics,"Shanghai, CN",WH-BETA,Office Supplies,PROD-265,47.0,309.91,14565.77,31.04,Sea,Delayed,16,Card,Wholesale,West,No,Shanghai,CN,0,Online,B2B,1
ORD-27117,2022-04-08,2022-04-10,2022-04-22,IndustrialSuppliesLtd,"Berlin, Germany",WH-GAMMA,Office Supplies,PROD-499,38.0,119.95,4558.1,15.49,Road,Delayed,12,UPI,Retail,North,No,Berlin,Germany,0,Online,B2C,0
ORD-49507,2023-11-12,2023-11-15,2023-11-24,ABC Corp Inc,"London, UK",WH-ALPHA,Clothing,PROD-510,50.0,215.77,10788.5,97.91,Sea,On-Time,9,Card,Wholesale,East,No,London,UK,0,Online,B2B,1
ORD-45003,2022-10-29,2022-10-31,2022-11-06,abc corp,"Paris, France",WH-BETA,Furniture,PROD-874,80.0,357.15,28572.0,51.62,Road,Delayed,6,Card,Corporate,West,Yes,Paris,France,1,Online,B2B,1
ORD-85156,2022-09-03,2022-09-05,2022-09-14,Industrial Supplies Ltd,Mumbai,WH-ALPHA,Office Supplies,PROD-738,38.0,462.38,17570.44,49.67,Rail,Delayed,9,Net Banking,Corporate,North,No,Mumbai,India,0,Online,B2B,1
ORD-19116,2022-05-01,2022-05-03,2022-05-13,Global Tech Inc,"New York, USA",WH-ALPHA,Furniture,PROD-678,100.0,434.85,43485.0,50.38,ROAD  ,Cancelled,10,Card,Retail,South,No,New York,USA,0,Online,B2C,0
ORD-19828,2022-12-07,2022-12-11,2022-12-27,abc corp,"New York, USA",WH-BETA,Office Supplies,PROD-650,62.0,466.86,28945.32,56.37,Road,Cancelled,16,Card,Wholesale,West,Yes,New York,USA,1,Online,B2B,1
ORD-51770,2023-08-25,2023-08-29,2023-09-08,Apex Logistics,"New York, USA",WH-GAMMA,Electronics,PROD-183,11.0,352.44,3876.84,15.07,Sea,Cancelled,10,Net Banking,Wholesale,East,No,New York,USA,0,Online,B2B,1
ORD-10336,2022-06-09,2022-06-11,2022-06-21,Apex Logistics,"Shanghai, CN",WH-ALPHA,Clothing,PROD-652,21.0,354.12,7436.52,24.42,Road,On-Time,10,COD,Wholesale,South,No,Shanghai,CN,0,Offline,B2B,1
ORD-95498,2023-02-03,2023-02-07,2023-02-16,IndustrialSuppliesLtd,Mumbai,WH-ALPHA,Electronics,PROD-158,11.0,415.16,4566.76,81.03,Road,Delayed,9,Card,Retail,North,Yes,Mumbai,India,1,Online,B2C,0
ORD-94108,2023-04-06,2023-04-10,2023-04-14,industrial supplies ltd,Mumbai,WH-ALPHA,Clothing,PROD-941,32.0,421.42,13485.44,53.11,Sea,Delayed,4,UPI,Corporate,North,Yes,Mumbai,India,1,Online,B2B,1
ORD-61712,2022-01-08,2022-01-12,2022-01-21,GlobalTech,"Paris, France",WH-GAMMA,Industrial Tools,PROD-476,92.0,294.91,27131.72,93.93,SEA  ,On-Time,9,Card,Retail,W,No,Paris,France,0,Online,B2C,0
ORD-83608,2022-06-01,2022-06-06,2022-06-12,ABC Corp Inc,"New York, USA",MAIN_HUB,Furniture,PROD-228,14.0,113.94,1595.16,41.82,Sea,On-Time,6,COD,Corporate,West,No,New York,USA,0,Offline,B2B,1
ORD-61645,2022-07-27,2022-07-30,2022-08-10,ApexLogistics,"London, UK",WH-GAMMA,Clothing,PROD-561,100.0,208.41,20841.0,61.03,Road,On-Time,11,Card,Retail,South,No,London,UK,0,Online,B2C,0
ORD-97062,2022-12-12,2022-12-17,2022-12-19,APEX LOGISTICS,"Shanghai, CN",MAIN_HUB,Industrial Tools,PROD-927,77.0,42.95,3307.15,13.99,Road,On-Time,2,COD,Wholesale,West,No,Shanghai,CN,0,Offline,B2B,1
ORD-97584,2022-12-07,2022-12-12,2022-12-16,GLOBAL TECH,"London, UK",WH-BETA,Office Supplies,PROD-701,56.0,95.13,5327.28,51.83,Sea,On-Time,4,Card,Corporate,North,No,London,UK,0,Online,B2B,1
ORD-66333,2023-03-22,2023-03-27,2023-04-08,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",WH-ALPHA,Industrial Tools,PROD-253,28.0,494.87,13856.36,18.11,Sea,Cancelled,12,UPI,Wholesale,South,Yes,Berlin,Germany,1,Online,B2B,1
ORD-27987,2022-02-15,2022-02-16,2022-03-03,apex logistics,"Berlin, Germany",WH-GAMMA,Furniture,PROD-127,93.0,51.75,4812.75,81.04,Sea,On-Time,15,UPI,Retail,South,Yes,Berlin,Germany,1,Online,B2C,0
ORD-98781,2023-04-20,2023-04-22,2023-05-02,ApexLogistics,"London, UK",WH-GAMMA,Clothing,PROD-146,3.0,207.52,622.5600000000001,80.57,Air,Cancelled,10,UPI,Corporate,East,No,London,UK,0,Online,B2B,1
ORD-70142,2023-10-30,2023-11-04,2023-11-10,Global Tech,"Shanghai, CN",WH-GAMMA,Industrial Tools,PROD-671,33.0,314.31,10372.23,45.98,Road,On-Time,6,Card,Wholesale,North,Yes,Shanghai,CN,1,Online,B2B,1
ORD-15513,2022-01-05,2022-01-07,2022-01-22,Industrial Supplies Ltd Inc,Mumbai,WH-BETA,Furniture,PROD-433,95.0,229.28,21781.6,51.73,RAIL  ,Cancelled,15,COD,Corporate,North,No,Mumbai,India,0,Offline,B2B,1
ORD-26059,2022-12-17,2022-12-19,2022-12-28,ABC Corp,"London, UK",WH-BETA,Furniture,PROD-360,45.0,328.66,14789.7,17.03,RAIL  ,Cancelled,9,Net Banking,Wholesale,North,No,London,UK,0,Online,B2B,1
ORD-56955,2022-03-19,2022-03-23,2022-04-01,abc corp,"Shanghai, CN",MAIN_HUB,Industrial Tools,PROD-507,61.0,240.25,14655.25,69.34,Road,Delayed,9,UPI,Wholesale,South,Yes,Shanghai,CN,1,Online,B2B,1
ORD-58566,2023-10-18,2023-10-22,2023-10-27,Industrial Supplies Ltd,"Paris, France",WH-BETA,Furniture,PROD-343,65.0,59.61,3874.65,66.57,Road,Delayed,5,COD,Corporate,West,No,Paris,France,0,Offline,B2B,1
ORD-24534,2023-07-01,2023-07-05,2023-07-14,industrial supplies ltd,Mumbai,WH-ALPHA,Industrial Tools,PROD-936,96.0,382.08,36679.68,57.7,Road,Cancelled,9,Net Banking,Corporate,East,Yes,Mumbai,India,1,Online,B2B,1
ORD-27054,2022-07-01,2022-07-03,2022-07-14,Industrial Supplies Ltd,Mumbai,WH-GAMMA,Furniture,PROD-204,94.0,185.15,17404.100000000002,98.46,Road,On-Time,11,Card,Wholesale,East,No,Mumbai,India,0,Online,B2B,1
ORD-53309,2023-10-25,2023-10-26,2023-11-04,APEX LOGISTICS,"Shanghai, CN",MAIN_HUB,Furniture,PROD-532,10.0,444.85,4448.5,52.64,Air,Cancelled,9,UPI,Corporate,East,No,Shanghai,CN,0,Online,B2B,1
ORD-54942,2022-09-22,2022-09-26,2022-10-08,industrial supplies ltd,Mumbai,WH-GAMMA,Electronics,PROD-836,35.0,164.88,5770.8,81.57,Air,Cancelled,12,UPI,Retail,S,No,Mumbai,India,0,Online,B2C,0
ORD-65640,2022-07-28,2022-07-31,2022-08-17,ABC CORP,"Berlin, Germany",MAIN_HUB,Office Supplies,PROD-879,1.0,42.45,42.45,50.52,Sea,Cancelled,17,Card,Corporate,S,No,Berlin,Germany,0,Online,B2B,1
ORD-86869,2023-07-16,2023-07-18,2023-07-22,ABC CORP,Mumbai,WH-GAMMA,Office Supplies,PROD-888,85.0,103.65,8810.25,25.22,Air,Delayed,4,Card,Corporate,South,No,Mumbai,India,0,Online,B2B,1
ORD-21138,2022-01-04,2022-01-06,2022-01-15,Apex Logistics Inc,"New York, USA",WH-GAMMA,Electronics,PROD-384,92.0,238.9,21978.8,76.66,Air,Delayed,9,COD,Wholesale,North,No,New York,USA,0,Offline,B2B,1
ORD-35969,2022-07-03,2022-07-08,2022-07-23,GlobalTech,"New York, USA",MAIN_HUB,Furniture,PROD-830,21.0,213.4,4481.400000000001,13.26,Rail,Cancelled,15,Net Banking,Retail,East,Yes,New York,USA,1,Online,B2C,0
ORD-20271,2023-04-22,2023-04-23,2023-04-27,Global Tech,"London, UK",WH-GAMMA,Clothing,PROD-518,26.0,77.03,2002.78,27.74,Rail,On-Time,4,UPI,Retail,East,No,London,UK,0,Online,B2C,0
